shipment_issue,carrier,shipping_method,distance,package_type,location,customer_tier,weather_conditions,holiday_period,pop_density
0,Carrier_B,Standard,,Medium,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_C,Standard,1862.6292880618107,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
1,Carrier_A,Standard,1362.4732387988172,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,243.68304906821558,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_B,Standard,874.4465993798799,Large,Rural,Basic,Snow,Holiday_Period_No,Low
1,Carrier_A,Standard,1732.4711516452348,Medium,Urban,Premium,Clear,Holiday_Period_Yes,High
0,Carrier_A,Standard,1318.9794279390344,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,1159.595820614278,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,146.76912112907556,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,261.448869208228,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,910.239144286874,Large,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_B,Expedited,1807.0258668505778,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,861.0203767261459,Large,Rural,Premium,Clear,Holiday_Period_No,Low
1,Carrier_A,Standard,452.06840655545307,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,351.0004678391105,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1002.7086186046198,Medium,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Expedited,1631.0388233908031,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,195.1677348463772,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,670.7956712801739,Large,Rural,Basic,Rain,Holiday_Period_Yes,Low
0,Carrier_B,Standard,1179.8117419407956,Medium,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,1349.9529026230869,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,785.4220650223932,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,618.5921827422537,Large,Suburban,Premium,Rain,Holiday_Period_No,Medium
1,Carrier_A,Standard,1517.157784044827,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,624.2184287024774,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Expedited,1240.5093627743836,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,978.7133426169482,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,1505.3497180386237,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,1218.2786884547256,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,562.606621602704,Large,Suburban,Premium,Rain,Holiday_Period_No,Medium
1,Carrier_B,Standard,424.81105375965757,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1297.3228746166124,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1588.8422552930288,Large,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_C,Standard,1321.0973709313485,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1503.3560518219708,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1070.156471356929,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1922.307783273664,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1107.6392296933263,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,52.512694562955176,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,1069.3626652282755,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Expedited,1241.5913327903575,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,1445.3853003520512,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1828.1945944505133,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1585.7035526890038,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1853.6624375764216,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1448.2190693137834,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1611.5022694568688,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1910.593038980444,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,346.0753522379493,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,697.6619182261153,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,321.898898275045,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1732.6218500313987,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1219.8524365960072,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1839.3587579248906,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1726.7370062693078,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,471.5415449675771,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1356.72876887509,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,527.2538904700492,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,469.23275061418315,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,263.3178738674833,Large,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Standard,1695.9323381542006,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,1817.3146955214565,Large,Suburban,Premium,Rain,Holiday_Period_No,Medium
0,Carrier_B,Standard,1643.3267700681986,Large,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_A,Expedited,823.4157351652541,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,302.708141476302,Large,Rural,Premium,Snow,Holiday_Period_Yes,Low
0,Carrier_A,Expedited,222.11532301386012,Large,Rural,Premium,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,795.8475141989014,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_B,Standard,946.1048075898827,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,836.7361795210238,Medium,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1356.8198809458818,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
1,Carrier_C,Expedited,1795.5185029796794,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,41.4701199176005,Medium,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Standard,1115.4796776026478,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1181.4557994182617,Large,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Standard,760.4311481741252,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_C,Expedited,1622.870174889979,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,404.60741321535653,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Expedited,570.6782497550554,Large,Rural,Basic,Clear,Holiday_Period_No,Low
1,Carrier_C,Standard,1654.9869685257195,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,164.20915111243164,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,855.3930595415659,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,701.6303487614634,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1259.5870939043957,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,530.1511818242363,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,368.1727648712506,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1216.8741221098596,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,927.3387199985377,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1991.189670483277,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1111.4390329153027,Large,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_B,Expedited,513.859400127023,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,1751.783725692577,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,1866.074625168982,Medium,Urban,Basic,Snow,Holiday_Period_Yes,High
0,Carrier_A,Standard,1766.0461280931456,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1953.3843134554531,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,617.2866519010026,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1420.9801302382857,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,627.0893973895497,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,1595.7755064522994,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,179.9146565445117,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,,Medium,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_B,Expedited,1535.795467328494,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1105.9569698871794,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,830.3918168960726,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Expedited,979.4175045040507,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,1078.930005323772,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1421.1063731931113,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1157.8169818691154,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1080.2052730855726,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,1317.782102331484,Large,Suburban,Premium,Rain,Holiday_Period_No,Medium
0,Carrier_B,Standard,675.4795429418243,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1388.499793113731,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1005.4434494287019,Large,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Expedited,1477.7109639175935,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,612.9833345273566,Large,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_C,Expedited,1054.6813514771507,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
1,Carrier_A,Standard,1697.4280268710306,Large,Rural,Premium,Rain,Holiday_Period_No,Low
1,Carrier_A,Standard,1587.5579418783202,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,742.3953693963446,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,579.9527698626789,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1578.4762746751144,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,363.5421426021558,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_A,Expedited,949.6339864685419,Medium,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Expedited,1347.3345174134406,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1882.8607254544438,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,1257.973385096641,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
1,Carrier_A,Standard,1205.190664654048,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_B,Standard,247.06161698337388,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_C,Standard,203.22442610253438,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1470.322969290868,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1533.2572916450897,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,676.7355693331351,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1480.8353807752894,Large,Urban,Basic,Rain,Holiday_Period_No,High
1,Carrier_C,Expedited,524.6879640575064,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,731.3124530145607,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1710.8776655589852,Medium,Urban,Basic,Rain,Holiday_Period_No,High
1,Carrier_C,Expedited,355.12474484114415,Medium,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Expedited,1519.9057768100156,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1920.6035867520418,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Expedited,1134.186332416584,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,375.9799763924146,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,871.1347619092966,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,481.8949813455885,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1616.942379629484,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1100.8283106326958,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1393.3634458747094,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,892.5783793777028,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,393.9927850783977,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,282.87608670182124,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1592.7777930719285,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,519.9398067494842,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_C,Standard,846.9716082262105,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1741.614017253647,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,1945.5625866618586,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,965.7642423896498,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1863.9817308464744,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1921.199619533029,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1497.8889949818465,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,1969.485298954796,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,807.8836894484399,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,672.4699190280247,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1370.6839417675376,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,99.59009741963735,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_B,Standard,1454.3629564136315,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1440.6438881960946,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,239.9231203774675,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1917.1567634366113,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1589.2398888748073,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1732.5797767555825,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,1585.8068233001131,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,161.2220816551655,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,1174.7152509093478,Large,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_B,Standard,77.5749514147577,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1051.3525836637043,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1507.5054936841157,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,1770.1071564529418,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,262.5847288465792,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1824.292947552065,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1140.0130534399805,Medium,Urban,Premium,Snow,Holiday_Period_No,High
0,Carrier_A,Standard,1365.0673766470238,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1427.8167673284286,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1609.4137396590136,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,565.6255871171259,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_C,Standard,567.3915280702984,Large,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Standard,742.499754683239,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,901.6483234774325,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1021.1063789081473,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_B,Standard,1826.801761279833,Medium,Suburban,Premium,Snow,Holiday_Period_No,Medium
0,Carrier_B,Standard,1997.9497869755671,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,470.2871454252139,Medium,Rural,Premium,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,389.893580392552,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1381.1437670819382,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1334.9408258515664,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1189.5238439506377,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,939.6669287549378,Large,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_C,Expedited,1191.079209114813,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,564.5595737675309,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1830.4032530398586,Medium,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Standard,1243.9831610970334,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,577.1582513176055,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,283.51042745578536,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,128.2508882507621,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1448.109590564525,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1875.454675914872,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,554.708179134004,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Expedited,977.4828891960553,Medium,Rural,Premium,Rain,Holiday_Period_No,Low
0,Carrier_C,Standard,603.9322050791152,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,300.73419306180807,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,131.9393192685551,Large,Rural,Basic,Snow,Holiday_Period_No,Low
1,Carrier_A,Standard,1519.5969976357833,Large,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_A,Standard,402.62469139795877,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1717.7937492835092,Medium,Suburban,Basic,Rain,Holiday_Period_Yes,Medium
0,Carrier_A,Expedited,1030.5514370329881,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,1758.99909168933,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,726.6884958686056,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1196.09348827311,Large,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Expedited,1937.4317961394092,Medium,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_B,Standard,1482.854143353177,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_A,Standard,1296.4854511801893,Large,Urban,Basic,Snow,Holiday_Period_Yes,High
0,Carrier_B,Standard,681.5403898932149,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,1826.735152221889,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,971.4571555447553,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_A,Standard,1957.0972529104672,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,729.8861948995996,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_B,Standard,584.9880476239504,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1117.3997891192257,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,566.4189271248267,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,863.4147027395054,Medium,Rural,Basic,Snow,Holiday_Period_Yes,Low
0,Carrier_B,Expedited,760.942588284937,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,804.8239094947836,Large,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_A,Standard,1469.8745343507092,Medium,Urban,Basic,Clear,Holiday_Period_No,High
